epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,137.939,1.15736,0.58918,1.06841,0.91674,0.92399,0.94853,0.63684,1.15722,0.63296,1.20709,0.0015248,0.0015248,0.0015248
14,148.355,1.12048,0.56776,1.0436,0.92326,0.95338,0.96613,0.65291,1.13553,0.58699,1.17605,0.0014852,0.0014852,0.0014852
15,158.756,1.13322,0.56305,1.04513,0.90922,0.95804,0.95375,0.63404,1.13832,0.59138,1.15528,0.0014456,0.0014456,0.0014456
16,169.355,1.12241,0.58386,1.04988,0.92349,0.92846,0.95782,0.63961,1.06373,0.62007,1.12702,0.001406,0.001406,0.001406
17,179.852,1.09021,0.54989,1.02878,0.92363,0.9627,0.96644,0.65937,1.09741,0.56478,1.18604,0.0013664,0.0013664,0.0013664
18,190.308,1.08351,0.54426,1.0402,0.93724,0.95338,0.95707,0.64228,1.14579,0.62388,1.19728,0.0013268,0.0013268,0.0013268
19,200.912,1.08581,0.5448,1.04008,0.93499,0.93871,0.96553,0.65947,1.09283,0.56445,1.13675,0.0012872,0.0012872,0.0012872
20,213.263,1.09876,0.54111,1.05066,0.93143,0.93939,0.95709,0.64838,1.08153,0.57561,1.12813,0.0012476,0.0012476,0.0012476
21,229.929,1.04799,0.52838,1.02253,0.93438,0.94406,0.97392,0.66255,1.08922,0.5503,1.15132,0.001208,0.001208,0.001208
22,246.649,1.07826,0.52287,1.03377,0.94611,0.94119,0.95789,0.65526,1.07703,0.6069,1.15182,0.0011684,0.0011684,0.0011684
23,263.191,1.07371,0.53716,1.03461,0.93065,0.96978,0.97167,0.67769,1.04595,0.51755,1.11826,0.0011288,0.0011288,0.0011288
24,279.933,1.05806,0.51066,1.02194,0.93692,0.95105,0.96798,0.65983,1.07316,0.53793,1.14171,0.0010892,0.0010892,0.0010892
25,296.713,1.0679,0.51614,1.01473,0.94394,0.95804,0.97025,0.68004,1.03364,0.51836,1.11038,0.0010496,0.0010496,0.0010496
26,313.374,1.02597,0.49474,1.01075,0.93473,0.94172,0.95169,0.6626,1.07795,0.5392,1.13631,0.00101,0.00101,0.00101
27,329.978,1.0604,0.51268,1.03429,0.92561,0.95717,0.96117,0.66448,1.07813,0.54163,1.14491,0.0009704,0.0009704,0.0009704
28,346.577,1.02471,0.49288,1.02184,0.94341,0.95338,0.97357,0.69212,1.03071,0.50065,1.12295,0.0009308,0.0009308,0.0009308
29,363.276,1.01845,0.4925,1.00962,0.93819,0.95534,0.96829,0.65468,1.07533,0.50763,1.14125,0.0008912,0.0008912,0.0008912
30,379.808,1.01568,0.47873,0.99695,0.93594,0.9627,0.96996,0.67813,1.06519,0.53125,1.1396,0.0008516,0.0008516,0.0008516
31,396.297,1.01454,0.48282,1.00085,0.94339,0.97106,0.97364,0.67648,1.0488,0.52112,1.11526,0.000812,0.000812,0.000812
32,412.889,0.99963,0.4846,0.99699,0.94549,0.97203,0.97108,0.68662,1.021,0.49421,1.09978,0.0007724,0.0007724,0.0007724
33,429.673,0.99139,0.46372,0.99288,0.93197,0.95804,0.96584,0.69424,1.00281,0.48522,1.09802,0.0007328,0.0007328,0.0007328
34,446.374,0.96232,0.46213,0.98511,0.95654,0.95105,0.97346,0.7012,0.98665,0.47549,1.08491,0.0006932,0.0006932,0.0006932
35,463.168,1.00206,0.46897,0.99122,0.94897,0.9536,0.97308,0.69691,1.01359,0.49881,1.11069,0.0006536,0.0006536,0.0006536
36,480.452,0.97006,0.45888,0.98914,0.94116,0.96037,0.97547,0.70411,0.98261,0.48213,1.08585,0.000614,0.000614,0.000614
37,494.723,0.95221,0.44417,0.97107,0.94355,0.97669,0.97805,0.71023,0.97357,0.49676,1.08294,0.0005744,0.0005744,0.0005744
38,505.986,0.94823,0.44294,0.97629,0.93678,0.97203,0.97343,0.70082,0.98791,0.45975,1.09516,0.0005348,0.0005348,0.0005348
39,516.93,0.95767,0.44935,0.98366,0.93812,0.9627,0.97658,0.70713,0.99672,0.46209,1.10378,0.0004952,0.0004952,0.0004952
40,528.337,0.94832,0.43731,0.98111,0.92898,0.97203,0.97255,0.70147,0.99295,0.49472,1.09501,0.0004556,0.0004556,0.0004556
41,553.088,0.96921,0.42925,0.98196,0.9279,0.95804,0.96996,0.7,0.97825,0.48803,1.06621,0.000416,0.000416,0.000416
42,563.994,0.97046,0.42489,0.98001,0.92976,0.95658,0.97249,0.71316,0.9883,0.48858,1.08309,0.0003764,0.0003764,0.0003764
43,575.587,0.95777,0.40625,0.97531,0.94051,0.96503,0.97179,0.70625,1.01322,0.47649,1.10514,0.0003368,0.0003368,0.0003368
44,586.684,0.9527,0.41136,0.97596,0.94267,0.96503,0.97329,0.70602,0.98946,0.48716,1.08766,0.0002972,0.0002972,0.0002972
45,597.86,0.95749,0.4112,0.97058,0.9389,0.96713,0.97241,0.71741,0.96567,0.45882,1.07608,0.0002576,0.0002576,0.0002576
46,608.96,0.93751,0.40248,0.97331,0.93888,0.97436,0.97632,0.71023,0.98094,0.45092,1.08878,0.000218,0.000218,0.000218
47,620.043,0.93732,0.40399,0.96943,0.9492,0.95812,0.97675,0.7211,0.95535,0.44918,1.07852,0.0001784,0.0001784,0.0001784
48,631.281,0.94159,0.40468,0.97482,0.9469,0.95604,0.97604,0.71533,0.93236,0.43393,1.06744,0.0001388,0.0001388,0.0001388
49,642.63,0.90571,0.38619,0.95817,0.93892,0.96744,0.97479,0.72035,0.93074,0.4257,1.06764,9.92e-05,9.92e-05,9.92e-05
50,653.59,0.90501,0.38998,0.96048,0.9477,0.9627,0.9767,0.72514,0.9217,0.42377,1.0607,5.96e-05,5.96e-05,5.96e-05
