epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.33056,1.06219,2.61158,0.99533,0.02004,0.56984,0.34234,0.23092,1.14503,2.77197,0.93123,0.00034,0.00034,0.00034
2,14.2528,1.04936,1.09345,0.98503,1,0.03809,0.27635,0.17252,1.1546,2.82145,0.99333,0.00069307,0.00069307,0.00069307
3,20.1558,1.04336,0.95137,0.97805,0.08512,0.06228,0.0327,0.02103,1.24422,3.04542,1.21034,0.00103901,0.00103901,0.00103901
4,25.9167,1.11131,0.95066,1.00022,0.09949,0.12803,0.10148,0.05057,1.26254,3.02556,1.13,0.00137783,0.00137783,0.00137783
5,31.76,1.07785,0.88052,1.00966,0.11747,0.24756,0.09757,0.05973,1.34749,3.29064,1.26467,0.00170951,0.00170951,0.00170951
6,37.6013,1.10091,0.83651,1.01997,0.37752,0.19204,0.1628,0.10943,1.37564,2.53852,1.34121,0.001901,0.001901,0.001901
7,43.4044,1.08559,0.76079,1.00368,0.55851,0.21972,0.25256,0.1618,1.74282,2.62057,1.59956,0.0018812,0.0018812,0.0018812
8,49.1325,1.04502,0.70267,0.99355,0.64558,0.74048,0.69602,0.43115,1.26972,1.32332,1.22702,0.0018614,0.0018614,0.0018614
9,54.9439,1.10607,0.68612,1.01348,0.70137,0.76125,0.68239,0.40655,1.24028,1.03783,1.19977,0.0018416,0.0018416,0.0018416
10,60.7448,1.03497,0.64994,0.99055,0.87253,0.84256,0.87266,0.53276,1.22528,0.83782,1.1948,0.0018218,0.0018218,0.0018218
11,66.662,0.98744,0.60015,0.98101,0.88799,0.85043,0.89713,0.53508,1.16758,0.86102,1.12004,0.001802,0.001802,0.001802
12,72.5063,0.98028,0.59498,0.98223,0.05889,0.40311,0.0472,0.02755,1.5073,2.54644,1.28786,0.0017822,0.0017822,0.0017822
13,78.4071,1.02461,0.6004,0.98281,0.81306,0.80517,0.85201,0.53546,1.19438,0.84504,1.13416,0.0017624,0.0017624,0.0017624
14,84.1581,0.97132,0.57374,0.97142,0.91365,0.8238,0.89233,0.54772,1.22492,0.80632,1.1009,0.0017426,0.0017426,0.0017426
15,89.885,0.98471,0.57023,0.97393,0.92883,0.858,0.91501,0.56878,1.24437,0.86364,1.17095,0.0017228,0.0017228,0.0017228
16,95.67,0.96387,0.55876,0.97649,0.86022,0.85176,0.9048,0.56639,1.18037,0.83819,1.09735,0.001703,0.001703,0.001703
17,101.448,0.99749,0.55489,0.97872,0.91108,0.88637,0.92858,0.56224,1.23192,0.88748,1.13769,0.0016832,0.0016832,0.0016832
18,107.23,0.97264,0.54291,0.96264,0.9284,0.9198,0.95644,0.61619,1.04504,0.65521,1.04211,0.0016634,0.0016634,0.0016634
19,113.018,0.9208,0.52366,0.96179,0.93554,0.8538,0.90228,0.55744,1.18912,1.31572,1.11243,0.0016436,0.0016436,0.0016436
20,118.72,0.95843,0.54026,0.96705,0.93508,0.89273,0.93913,0.53448,1.18967,0.66084,1.09632,0.0016238,0.0016238,0.0016238
21,124.628,0.94618,0.52388,0.94914,0.92102,0.90657,0.94347,0.60569,1.1012,0.65836,1.08401,0.001604,0.001604,0.001604
22,130.352,0.91652,0.52596,0.96,0.91893,0.90214,0.94099,0.588,1.16126,0.63883,1.10195,0.0015842,0.0015842,0.0015842
23,136.108,0.94006,0.51403,0.95658,0.9157,0.90213,0.92643,0.58902,1.16641,0.70005,1.09793,0.0015644,0.0015644,0.0015644
24,141.858,0.92004,0.4998,0.94697,0.92934,0.89273,0.94792,0.60777,1.13577,0.58914,1.07724,0.0015446,0.0015446,0.0015446
25,147.693,0.95427,0.51747,0.95584,0.94738,0.84602,0.89395,0.58236,1.20613,1.0096,1.1346,0.0015248,0.0015248,0.0015248
26,153.454,0.89693,0.49186,0.93936,0.92712,0.90233,0.94224,0.61958,1.15201,0.83765,1.09978,0.001505,0.001505,0.001505
27,159.198,0.96481,0.50985,0.9621,0.88886,0.92215,0.92158,0.59522,1.07781,0.70492,1.06327,0.0014852,0.0014852,0.0014852
28,164.919,0.91172,0.49341,0.9382,0.9446,0.89273,0.95157,0.60652,1.1358,0.70625,1.10218,0.0014654,0.0014654,0.0014654
29,170.684,0.89083,0.48717,0.93811,0.9212,0.95057,0.96979,0.64987,1.02529,0.53773,1.04267,0.0014456,0.0014456,0.0014456
30,176.55,0.91383,0.47945,0.94164,0.94111,0.91241,0.94681,0.62801,1.03768,0.50987,1.02758,0.0014258,0.0014258,0.0014258
31,182.581,0.93613,0.48148,0.96219,0.93689,0.92468,0.97058,0.66285,0.99645,0.52342,1.00863,0.001406,0.001406,0.001406
32,188.482,0.88693,0.47653,0.93463,0.94935,0.94047,0.96813,0.65845,1.02723,0.52729,1.0452,0.0013862,0.0013862,0.0013862
33,194.575,0.87735,0.48496,0.93534,0.94128,0.9429,0.96628,0.6627,0.98963,0.58906,1.00772,0.0013664,0.0013664,0.0013664
34,200.595,0.87666,0.46443,0.93944,0.95716,0.94118,0.96934,0.65707,1.01967,0.55214,1.01701,0.0013466,0.0013466,0.0013466
35,206.632,0.88617,0.472,0.93521,0.911,0.9386,0.95232,0.65912,0.98892,0.54787,0.99899,0.0013268,0.0013268,0.0013268
36,212.816,0.87886,0.46234,0.9427,0.9429,0.92388,0.96071,0.63462,1.04538,0.65741,1.0313,0.001307,0.001307,0.001307
37,218.838,0.89525,0.46595,0.93703,0.92997,0.93426,0.96574,0.63113,1.07958,0.66371,1.07722,0.0012872,0.0012872,0.0012872
38,224.572,0.88223,0.46204,0.93402,0.93192,0.92042,0.95637,0.65737,1.00692,0.58808,1.02025,0.0012674,0.0012674,0.0012674
39,230.39,0.86964,0.45781,0.92468,0.93731,0.93426,0.96818,0.65296,1.06073,0.5768,1.06123,0.0012476,0.0012476,0.0012476
40,236.102,0.90501,0.46435,0.94359,0.93123,0.93707,0.96789,0.65279,1.04632,0.58844,1.04918,0.0012278,0.0012278,0.0012278
41,241.872,0.86058,0.45285,0.92781,0.95456,0.94498,0.97374,0.67313,1.00623,0.49585,1.02577,0.001208,0.001208,0.001208
42,247.636,0.87805,0.46546,0.93048,0.94755,0.93763,0.96774,0.65007,1.01904,0.53415,1.02325,0.0011882,0.0011882,0.0011882
43,253.417,0.89629,0.45938,0.93525,0.9554,0.92652,0.96744,0.66109,1.00403,0.54292,1.00496,0.0011684,0.0011684,0.0011684
44,259.206,0.85467,0.44664,0.92997,0.94994,0.93945,0.97297,0.6765,0.97374,0.47619,1.00831,0.0011486,0.0011486,0.0011486
45,265.018,0.85895,0.4437,0.92751,0.96126,0.94455,0.97826,0.68464,0.98433,0.51073,1.01035,0.0011288,0.0011288,0.0011288
46,270.749,0.84452,0.44139,0.92873,0.94092,0.9369,0.96619,0.67208,0.99329,0.61029,1.00638,0.001109,0.001109,0.001109
47,276.526,0.84657,0.43944,0.93097,0.94684,0.93426,0.96799,0.6748,1.01099,0.63849,1.03495,0.0010892,0.0010892,0.0010892
48,282.235,0.82831,0.43536,0.92131,0.94745,0.93571,0.97398,0.67337,0.98261,0.56884,1.00982,0.0010694,0.0010694,0.0010694
49,288.021,0.86933,0.43595,0.93245,0.96376,0.94118,0.9796,0.68456,0.96674,0.4695,0.99658,0.0010496,0.0010496,0.0010496
50,293.729,0.81295,0.42279,0.9195,0.95421,0.93599,0.96325,0.66941,0.97084,0.54478,1.0192,0.0010298,0.0010298,0.0010298
51,299.524,0.82634,0.43018,0.92315,0.96412,0.91869,0.97351,0.67521,1.00592,0.56749,1.02257,0.00101,0.00101,0.00101
52,305.244,0.83793,0.41676,0.91463,0.9515,0.93772,0.96377,0.67913,0.94822,0.62979,0.98688,0.0009902,0.0009902,0.0009902
53,311.002,0.80307,0.42185,0.9119,0.9623,0.94291,0.9719,0.67443,0.9712,0.53734,1.00742,0.0009704,0.0009704,0.0009704
54,316.777,0.84671,0.43287,0.92388,0.94565,0.95675,0.97796,0.68235,0.97826,0.50348,1.01982,0.0009506,0.0009506,0.0009506
55,322.48,0.81574,0.42296,0.92433,0.93484,0.96367,0.9712,0.66801,0.97301,0.46814,1.02586,0.0009308,0.0009308,0.0009308
56,328.205,0.81739,0.41881,0.9178,0.94874,0.94637,0.97368,0.68532,0.95748,0.51059,0.99636,0.000911,0.000911,0.000911
57,334.007,0.77616,0.40761,0.91515,0.94984,0.95,0.97201,0.68246,0.99286,0.4881,1.01358,0.0008912,0.0008912,0.0008912
58,339.794,0.81748,0.4165,0.9168,0.95281,0.95675,0.96983,0.67666,0.98102,0.54388,1.01837,0.0008714,0.0008714,0.0008714
59,345.542,0.83057,0.41805,0.92042,0.96417,0.93121,0.96636,0.66387,0.98685,0.73113,1.00439,0.0008516,0.0008516,0.0008516
60,351.276,0.82284,0.41674,0.91439,0.95623,0.93772,0.97169,0.68683,0.95967,0.49055,1.00486,0.0008318,0.0008318,0.0008318
61,357.07,0.81276,0.4098,0.90576,0.95327,0.94983,0.97095,0.67273,1.0047,0.6384,1.02342,0.000812,0.000812,0.000812
62,362.852,0.81513,0.39828,0.91841,0.96205,0.95502,0.97479,0.68745,0.94933,0.53591,0.9922,0.0007922,0.0007922,0.0007922
63,368.725,0.80267,0.40228,0.91037,0.9469,0.95638,0.97352,0.69479,0.95521,0.44654,1.00668,0.0007724,0.0007724,0.0007724
64,374.554,0.83812,0.41238,0.92796,0.95053,0.95675,0.97259,0.68632,0.95229,0.55631,1.00363,0.0007526,0.0007526,0.0007526
65,380.322,0.82367,0.40658,0.92395,0.94676,0.94118,0.96771,0.67895,1.01372,0.61307,1.02877,0.0007328,0.0007328,0.0007328
66,386.146,0.76517,0.39054,0.91042,0.95564,0.94637,0.96953,0.68337,0.9434,0.57173,0.98577,0.000713,0.000713,0.000713
67,391.958,0.78189,0.39977,0.90728,0.96098,0.93746,0.97118,0.70119,0.97445,0.59253,1.00954,0.0006932,0.0006932,0.0006932
68,397.732,0.76642,0.38464,0.9065,0.95253,0.94983,0.97407,0.6918,0.94843,0.5222,0.99237,0.0006734,0.0006734,0.0006734
69,403.567,0.79576,0.39606,0.9213,0.95805,0.94983,0.97236,0.68942,0.94089,0.52645,0.9839,0.0006536,0.0006536,0.0006536
70,409.333,0.78894,0.40249,0.91714,0.95079,0.96938,0.97977,0.69645,0.94378,0.50653,0.9987,0.0006338,0.0006338,0.0006338
71,415.141,0.7807,0.39144,0.90445,0.97195,0.94291,0.97952,0.69448,0.90425,0.52218,0.97524,0.000614,0.000614,0.000614
72,420.91,0.76319,0.38254,0.89828,0.96281,0.94065,0.9794,0.70683,0.93362,0.58688,0.99008,0.0005942,0.0005942,0.0005942
73,426.667,0.75403,0.3858,0.90412,0.95719,0.95675,0.97982,0.69427,0.92456,0.5196,0.9856,0.0005744,0.0005744,0.0005744
74,432.363,0.79558,0.38611,0.90513,0.95718,0.92388,0.96621,0.6904,0.94531,0.70191,1.00269,0.0005546,0.0005546,0.0005546
75,438.144,0.7396,0.37973,0.9013,0.96286,0.94191,0.97469,0.69339,0.9228,0.57063,0.98451,0.0005348,0.0005348,0.0005348
76,443.955,0.78241,0.3944,0.90973,0.95991,0.95271,0.97782,0.69818,0.94532,0.52426,0.9829,0.000515,0.000515,0.000515
77,449.733,0.76137,0.37933,0.9071,0.96084,0.94983,0.97863,0.68893,0.96658,0.57072,0.99108,0.0004952,0.0004952,0.0004952
78,455.57,0.75401,0.37685,0.90446,0.96866,0.94637,0.97885,0.6876,0.94208,0.51817,0.97919,0.0004754,0.0004754,0.0004754
79,461.395,0.75903,0.37406,0.8992,0.95537,0.95502,0.97962,0.69176,0.95499,0.59199,0.99721,0.0004556,0.0004556,0.0004556
80,467.172,0.76515,0.37603,0.89289,0.96004,0.95601,0.97693,0.70727,0.926,0.50347,0.98738,0.0004358,0.0004358,0.0004358
81,472.966,0.77807,0.37277,0.90293,0.96403,0.92725,0.97106,0.70088,0.94723,0.67542,0.98922,0.000416,0.000416,0.000416
82,478.81,0.74246,0.36767,0.89693,0.9472,0.96208,0.97809,0.70801,0.91874,0.48765,0.98151,0.0003962,0.0003962,0.0003962
83,484.586,0.75139,0.3635,0.90338,0.96668,0.95367,0.97949,0.7078,0.91928,0.47606,0.97533,0.0003764,0.0003764,0.0003764
84,490.408,0.73967,0.36806,0.90304,0.96583,0.96194,0.98166,0.71481,0.90869,0.46782,0.96926,0.0003566,0.0003566,0.0003566
85,496.196,0.77081,0.36723,0.89558,0.94752,0.96834,0.9814,0.71088,0.96034,0.49367,1.01263,0.0003368,0.0003368,0.0003368
86,501.974,0.74984,0.36285,0.89828,0.95848,0.95675,0.97978,0.71331,0.90941,0.54795,0.97883,0.000317,0.000317,0.000317
87,507.69,0.72305,0.35716,0.89576,0.97362,0.9481,0.98111,0.70796,0.92584,0.56072,0.98542,0.0002972,0.0002972,0.0002972
88,513.644,0.72646,0.35738,0.88889,0.9553,0.96367,0.97944,0.70825,0.91513,0.52585,0.99036,0.0002774,0.0002774,0.0002774
89,519.409,0.71787,0.34903,0.88935,0.95744,0.9481,0.97634,0.70761,0.9593,0.58537,1.00806,0.0002576,0.0002576,0.0002576
90,525.168,0.77484,0.3665,0.89534,0.96461,0.94983,0.97394,0.70982,0.90366,0.56715,0.98357,0.0002378,0.0002378,0.0002378
91,544.876,0.76051,0.35925,0.88507,0.96157,0.9523,0.97407,0.71201,0.90407,0.52926,0.97644,0.000218,0.000218,0.000218
92,550.563,0.76766,0.34322,0.88383,0.96193,0.95329,0.98016,0.71574,0.9002,0.50008,0.97817,0.0001982,0.0001982,0.0001982
93,556.331,0.73131,0.33401,0.88025,0.96754,0.95675,0.98119,0.71156,0.90527,0.49662,0.98259,0.0001784,0.0001784,0.0001784
94,562.091,0.74229,0.333,0.87382,0.96461,0.96021,0.97849,0.71195,0.90403,0.49857,0.97623,0.0001586,0.0001586,0.0001586
95,567.757,0.70502,0.33179,0.86954,0.97621,0.94637,0.97624,0.71144,0.90535,0.49198,0.98063,0.0001388,0.0001388,0.0001388
96,573.468,0.71524,0.33027,0.86698,0.96605,0.96194,0.97886,0.71697,0.88231,0.48626,0.96882,0.000119,0.000119,0.000119
97,579.087,0.70687,0.32354,0.87409,0.96331,0.95389,0.98124,0.71681,0.89466,0.46224,0.97435,9.92e-05,9.92e-05,9.92e-05
98,584.756,0.76933,0.33892,0.88625,0.96768,0.95329,0.98243,0.71701,0.88018,0.44732,0.96921,7.94e-05,7.94e-05,7.94e-05
99,590.321,0.7659,0.33681,0.88049,0.96724,0.95329,0.98112,0.71591,0.89091,0.46086,0.97068,5.96e-05,5.96e-05,5.96e-05
100,595.948,0.69838,0.31828,0.861,0.96847,0.95645,0.98025,0.71851,0.88752,0.46931,0.96776,3.98e-05,3.98e-05,3.98e-05
