epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,399.787,0.98985,0.46238,0.93705,0.93574,0.95044,0.96592,0.67921,1.0023,0.51856,1.0108,0.000416,0.000416,0.000416
42,409.516,0.98165,0.45835,0.93431,0.93861,0.95338,0.96721,0.69212,0.97187,0.50078,0.99332,0.0003764,0.0003764,0.0003764
43,418.711,0.97574,0.44957,0.9367,0.92081,0.94872,0.95862,0.68026,1.00639,0.53278,1.01587,0.0003368,0.0003368,0.0003368
44,427.871,0.9703,0.44175,0.94426,0.94008,0.95338,0.96835,0.69103,0.98371,0.52345,1.0066,0.0002972,0.0002972,0.0002972
45,437.022,0.98097,0.44762,0.93458,0.93543,0.96037,0.97104,0.69741,0.97949,0.49059,0.99152,0.0002576,0.0002576,0.0002576
46,446.33,0.95357,0.433,0.93894,0.93038,0.96574,0.96643,0.69462,0.98039,0.50252,0.99293,0.000218,0.000218,0.000218
47,455.726,0.95322,0.43042,0.93799,0.94223,0.9627,0.96906,0.69651,0.98626,0.49495,0.99647,0.0001784,0.0001784,0.0001784
48,465.055,0.95567,0.43306,0.93397,0.94363,0.95105,0.97195,0.7027,0.96191,0.4817,0.98914,0.0001388,0.0001388,0.0001388
49,474.442,0.92616,0.42158,0.92186,0.94854,0.94531,0.97149,0.70311,0.95348,0.48005,0.98888,9.92e-05,9.92e-05,9.92e-05
50,483.686,0.92628,0.41953,0.92308,0.94079,0.96289,0.97246,0.7064,0.93963,0.47372,0.98288,5.96e-05,5.96e-05,5.96e-05
